iter	Logloss	Accuracy
148	0.3696330719	0.8363733333
149	0.3691292969	0.83672
150	0.3686294983	0.8370666667
151	0.3681482734	0.83792
152	0.3676559278	0.8382666667
153	0.3671746691	0.83864
154	0.3665169502	0.8389333333
155	0.3662237195	0.8389333333
156	0.3657818211	0.8393333333
157	0.3654555827	0.8394933333
158	0.3649737549	0.8399466667
159	0.3645279747	0.8400533333
160	0.3641808814	0.8404266667
161	0.3638243608	0.84024
162	0.3634512588	0.8404533333
163	0.362886362	0.8409866667
164	0.3623708224	0.8414933333
165	0.3621763192	0.8412266667
166	0.3617627479	0.8416
167	0.3613564575	0.8417866667
168	0.3608496326	0.8419733333
169	0.3605061072	0.84224
170	0.3600476745	0.8423733333
171	0.3597020499	0.8425333333
172	0.3593331914	0.84256
173	0.3587932994	0.8429866667
174	0.3585632541	0.84312
175	0.3580552668	0.8430933333
176	0.3575610785	0.8441333333
177	0.3571509168	0.8441066667
178	0.3566720961	0.8446933333
179	0.3563235723	0.8450666667
180	0.3559566788	0.8453066667
181	0.3555362205	0.8458133333
182	0.3552096824	0.846
183	0.3549488045	0.84616
184	0.3544091143	0.8460266667
185	0.3540086809	0.8463733333
186	0.3535587927	0.8462133333
187	0.353111939	0.8462933333
188	0.3526992051	0.8462133333
189	0.3524604009	0.8464533333
190	0.3520312109	0.8465866667
191	0.3516226462	0.8467733333
192	0.3512164014	0.8472
193	0.3509188905	0.8473333333
194	0.350668673	0.8474933333
195	0.350446417	0.8474666667
196	0.3499945412	0.8474666667
197	0.3497561438	0.8475733333
198	0.3494128182	0.8484
199	0.348891278	0.8488
200	0.3485696616	0.8489066667
201	0.3482041694	0.8489066667
202	0.3479910812	0.8490133333
203	0.347721048	0.8489066667
204	0.3474734002	0.8491466667
205	0.3471225932	0.8496533333
206	0.346763731	0.85016
207	0.3464774628	0.8502133333
208	0.3460946499	0.8502666667
209	0.3455784627	0.85048
210	0.3453880191	0.8508266667
211	0.3450839284	0.8509066667
212	0.3448206738	0.8513333333
213	0.3443877306	0.85144
214	0.3439785235	0.8514666667
215	0.3436357631	0.8518133333
216	0.3432352719	0.85184
217	0.3429521247	0.85176
218	0.3425228497	0.8521866667
219	0.3422986425	0.8523466667
220	0.3419440857	0.8525066667
221	0.3416178596	0.85264
222	0.3414130244	0.8525066667
223	0.3410760522	0.8528533333
224	0.3408219957	0.8529066667
225	0.3405059509	0.8533866667
226	0.3402614814	0.8534133333
227	0.3399349376	0.85368
228	0.3396638128	0.8537866667
229	0.3393101382	0.8544
230	0.3391284501	0.85448
231	0.3389038465	0.8544266667
232	0.3384663328	0.8544266667
233	0.3382291087	0.8546133333
234	0.3378732221	0.8548
235	0.3375709999	0.8549333333
236	0.3372967224	0.8552533333
237	0.3369364999	0.8554133333
238	0.3366211962	0.8556
239	0.3362742322	0.85536
240	0.3359251585	0.8552
241	0.3356397202	0.85568
242	0.3353043837	0.8558133333
243	0.3349702757	0.8558133333
244	0.3345695895	0.8560533333
245	0.3341874464	0.85608
246	0.3337924021	0.8562933333
247	0.3336747292	0.8563733333
248	0.3334796324	0.8567466667
249	0.3332018347	0.85672
250	0.3328385543	0.8569066667
251	0.3325028702	0.8569333333
252	0.3322876765	0.8570133333
253	0.3319748449	0.8572533333
254	0.3317513231	0.8570133333
255	0.33144626	0.85728
256	0.3311811738	0.85744
257	0.331005077	0.8574666667
258	0.3307157483	0.8580266667
259	0.3304215623	0.8582933333
260	0.3301863621	0.85816
261	0.329817436	0.8584
262	0.3294362342	0.8586666667
263	0.3291856299	0.8588533333
264	0.3289985565	0.8591466667
265	0.3286237896	0.8594933333
266	0.328400395	0.8597866667
267	0.3280953255	0.86008
268	0.3277985735	0.8601066667
269	0.3274645006	0.8601066667
270	0.327376574	0.86032
271	0.3270130456	0.8608
272	0.3268078724	0.8606133333
273	0.3266187188	0.8607466667
274	0.3264082478	0.86072
275	0.3263772283	0.8608266667
276	0.3261115048	0.86104
277	0.3257960044	0.86088
278	0.3253926007	0.8610666667
279	0.3249762709	0.8612266667
280	0.3246828577	0.8615466667
281	0.3243404394	0.8617866667
282	0.3241035016	0.8618133333
283	0.3237274488	0.8622133333
284	0.3233332369	0.8624
285	0.3230097361	0.86248
286	0.3228104532	0.8624266667
287	0.3226723473	0.8625333333
288	0.3225522049	0.8627466667
289	0.3222562323	0.86296
290	0.3219144757	0.8631466667
291	0.3216786707	0.86312
292	0.3214400636	0.8631733333
293	0.3210592856	0.8637866667
294	0.3206257573	0.8640533333
295	0.3203495005	0.86416
296	0.3201492015	0.8644266667
297	0.3200763121	0.8645066667
298	0.3198531043	0.8645333333
299	0.3195798683	0.8645866667
300	0.3193436328	0.8644266667
301	0.319075625	0.8648
302	0.3188764798	0.86488
303	0.3186776536	0.8648533333
304	0.3183647402	0.8653866667
305	0.3179875781	0.86576
306	0.3177449265	0.8658933333
307	0.3173130641	0.86608
308	0.3169925308	0.8663733333
309	0.3167733973	0.8661066667
310	0.3164670681	0.8663466667
311	0.3161833194	0.8668
312	0.3157231236	0.8672533333
313	0.3153918277	0.8672266667
314	0.314995458	0.8678666667
315	0.31468559	0.86784
316	0.3143624213	0.8684533333
317	0.3140266276	0.86808
318	0.3137411818	0.8681866667
319	0.3134136113	0.8688
320	0.3131964227	0.86864
321	0.3128205349	0.8693333333
322	0.3124522927	0.86936
323	0.3122281833	0.8697333333
324	0.3120192855	0.8694666667
325	0.3117556678	0.8696266667
326	0.3114265116	0.8701333333
327	0.3110106521	0.8696533333
328	0.3106866988	0.8701066667
329	0.3102942047	0.8700266667
330	0.3100887313	0.8702933333
331	0.3099429673	0.8703733333
332	0.3096937729	0.8706133333
333	0.3094850635	0.8709866667
334	0.3092718753	0.87088
335	0.3090163886	0.8712
336	0.3087561973	0.8711466667
337	0.3085265454	0.8717866667
338	0.3082987687	0.8721066667
339	0.3081506737	0.8719466667
340	0.3076990615	0.8721066667
341	0.3073415748	0.87184
342	0.3070427996	0.8718133333
343	0.306764851	0.87224
344	0.3064144171	0.8721066667
345	0.3060988463	0.8723733333
346	0.3056951553	0.8725866667
347	0.3054165331	0.8732533333
348	0.3051926473	0.87344
349	0.3048246036	0.8730933333
350	0.3044848155	0.8731466667
351	0.3042078463	0.8736
352	0.3039770666	0.874
353	0.3035854605	0.874
354	0.3032800913	0.8746666667
355	0.302921782	0.8748533333
356	0.3027502388	0.8749333333
357	0.3024610002	0.87528
358	0.3022611942	0.8755733333
359	0.3019782588	0.8754666667
360	0.3016736391	0.87552
361	0.3013403426	0.8757066667
362	0.3010779936	0.8758666667
363	0.3008618674	0.8757866667
364	0.3005857532	0.8761866667
365	0.3004090684	0.8764533333
366	0.3000488606	0.87648
367	0.2995997857	0.8765866667
368	0.2994032043	0.87656
369	0.2992926836	0.87656
370	0.2990122451	0.8771733333
371	0.2986835675	0.8772266667
372	0.2983437773	0.8774666667
373	0.2982066553	0.8774933333
374	0.2979970999	0.8776
375	0.2976793643	0.8774933333
376	0.2975754929	0.87752
377	0.2972375817	0.8779733333
378	0.2969929765	0.8780533333
379	0.2968314739	0.8781066667
380	0.2964414682	0.8780266667
381	0.2962552519	0.8781333333
382	0.2961203953	0.87816
383	0.2959584068	0.8781333333
384	0.2955791275	0.8788266667
385	0.2953540046	0.8787733333
386	0.2951619176	0.87904
387	0.294906641	0.8793066667
388	0.2946252049	0.8794666667
389	0.2945628101	0.8796
390	0.2943440611	0.8798133333
391	0.2941380599	0.88016
392	0.2938043224	0.88072
393	0.2935844238	0.8806133333
394	0.2933895492	0.88096
395	0.2931593452	0.8810666667
396	0.292905136	0.8811733333
397	0.292617286	0.8811733333
398	0.2924858665	0.8813066667
399	0.2922693563	0.8812
400	0.2919998836	0.8811466667
401	0.2918490135	0.8813066667
402	0.2915896384	0.8814133333
403	0.2912801481	0.88144
404	0.2910590592	0.8818133333
405	0.2908448127	0.8818933333
406	0.2906232928	0.88208
407	0.2903359953	0.8820266667
408	0.2901085577	0.8822933333
409	0.2898640954	0.88232
410	0.2897170324	0.88232
411	0.2894525375	0.8828266667
412	0.2892854593	0.8828533333
413	0.2889735933	0.8833866667
414	0.2888498106	0.8833866667
415	0.2885569997	0.8831466667
416	0.2883061636	0.8832
417	0.2881234906	0.8834933333
418	0.2878965936	0.8837066667
419	0.2877925766	0.88376
420	0.2875433958	0.88352
421	0.287022561	0.8837333333
422	0.2868071396	0.88384
423	0.2864695151	0.8837066667
424	0.2862489206	0.8834666667
425	0.2860791952	0.8834666667
426	0.2859242877	0.8834933333
427	0.2855406222	0.8841066667
428	0.2851813024	0.8847466667
429	0.2849388996	0.8848533333
430	0.2848009173	0.88496
431	0.2845662021	0.8853333333
432	0.2844402526	0.8855466667
433	0.2843393113	0.8855466667
434	0.2841755984	0.88552
435	0.2839676396	0.8857866667
436	0.2838126631	0.8858933333
437	0.2836801751	0.8861066667
438	0.2834147366	0.8859733333
439	0.2831106438	0.88616
440	0.2829098405	0.88616
441	0.2827427832	0.8862933333
442	0.2825527568	0.8862133333
443	0.2823266453	0.8864533333
444	0.282037399	0.88664
445	0.281693463	0.88688
446	0.2814812817	0.88712
447	0.2812911616	0.88728
448	0.281087274	0.8871733333
449	0.2809118479	0.8873866667
450	0.280606988	0.8876266667
451	0.2803428901	0.8872533333
452	0.2800682929	0.88728
453	0.2798647243	0.8875466667
454	0.2795306594	0.88744
455	0.2793698898	0.8873333333
456	0.2790562328	0.8876266667
457	0.2787237566	0.88768
458	0.2786609073	0.8878666667
459	0.2784180214	0.8881866667
460	0.2780509487	0.8884266667
461	0.2777254442	0.8886666667
462	0.2775842772	0.8886666667
463	0.2772986912	0.8884533333
464	0.2770684453	0.88864
465	0.2768661097	0.8885066667
466	0.2766750363	0.88856
467	0.2764075654	0.88848
468	0.2763705301	0.88856
469	0.2761215877	0.88856
470	0.275889184	0.8889066667
471	0.2755473853	0.8888266667
472	0.2754048333	0.8888
473	0.2752337093	0.8887733333
474	0.2748597039	0.88936
475	0.2745730545	0.8894933333
476	0.2744027498	0.8896533333
477	0.274272174	0.8893066667
478	0.2741128725	0.8895466667
479	0.2738512349	0.8900533333
480	0.2735369077	0.8899733333
481	0.2733347191	0.89
482	0.2730955255	0.8902133333
483	0.272852974	0.8909866667
484	0.2726298341	0.8909333333
485	0.2722600349	0.89104
486	0.2719782707	0.8912533333
487	0.2716476235	0.8915733333
488	0.2715097785	0.8915733333
489	0.2713225483	0.8918133333
490	0.2710016417	0.8917333333
491	0.2708520511	0.8917066667
492	0.2707175295	0.8918133333
493	0.2704532307	0.89176
494	0.2702446681	0.892
495	0.2700556065	0.8921333333
496	0.2698370802	0.8921866667
497	0.269714549	0.8922666667
498	0.269490377	0.8925066667
499	0.2692963368	0.8925333333
500	0.2690819187	0.8924
501	0.2689512683	0.89264
502	0.2687657791	0.8928
503	0.2687329449	0.8927733333
504	0.2685279259	0.8928533333
505	0.268337681	0.8927733333
506	0.2681678397	0.8926933333
507	0.2680720188	0.89264
508	0.2678547547	0.8928266667
509	0.2677455782	0.89296
510	0.2676636808	0.8929333333
511	0.2675072464	0.89296
512	0.2673958684	0.89312
513	0.2671446908	0.8930666667
514	0.2669193016	0.8932
515	0.2666937255	0.8933866667
516	0.266516706	0.89384
517	0.2662678803	0.8939466667
518	0.2660966766	0.8942133333
519	0.2658026422	0.8941333333
520	0.2656397958	0.89432
521	0.2653826648	0.8948266667
522	0.2652138119	0.89488
523	0.2650174754	0.8949066667
524	0.2648570849	0.8952
525	0.2646468872	0.8950666667
526	0.2644133291	0.8949866667
527	0.2643053859	0.89536
528	0.264240657	0.8954133333
529	0.2639857818	0.8958133333
530	0.26379528	0.8961066667
531	0.2635457679	0.8958133333
532	0.2633029881	0.896
533	0.263091536	0.89632
534	0.2628531511	0.8962666667
535	0.2627196334	0.89632
536	0.2625978924	0.89632
537	0.2624818167	0.8965066667
538	0.2623827577	0.8966133333
539	0.2622033725	0.8968
540	0.2620011554	0.89704
541	0.2617789347	0.8966933333
542	0.2616323522	0.8968
543	0.2613769474	0.89704
544	0.2612597245	0.8969333333
545	0.2610949293	0.8969866667
546	0.2609910018	0.8969333333
547	0.2607978166	0.8968266667
548	0.2607434607	0.8968533333
549	0.2606258525	0.89704
550	0.2603693682	0.8974666667
551	0.2599003912	0.8978666667
552	0.2597326791	0.8976533333
553	0.259531575	0.8981066667
554	0.2593868236	0.8982933333
555	0.2591711934	0.8981333333
556	0.258993312	0.8984
557	0.2587683986	0.8988
558	0.2586310407	0.8989066667
559	0.2585144872	0.8990666667
560	0.2583903615	0.89936
561	0.2581769612	0.8994666667
562	0.258008746	0.8994666667
563	0.2577195074	0.8997066667
564	0.2575112867	0.8996533333
565	0.2573427752	0.8996266667
566	0.2571615005	0.9000533333
567	0.2569320972	0.89976
568	0.256628257	0.9003733333
569	0.2563463261	0.9005333333
570	0.2561508544	0.9006133333
571	0.2559669339	0.9008266667
572	0.2558508937	0.9006133333
573	0.2555459004	0.9010666667
574	0.2554218461	0.90152
575	0.2552109371	0.9013066667
576	0.2550984773	0.9013866667
577	0.2549022718	0.9013066667
578	0.2547837603	0.9011733333
579	0.2545298263	0.9010133333
580	0.2543883909	0.9011733333
581	0.2542313437	0.9012533333
582	0.2540202859	0.9014933333
583	0.2538670233	0.9011733333
584	0.2538076333	0.9012533333
585	0.2535413778	0.9014133333
586	0.2534380644	0.90136
587	0.2532397667	0.9013866667
588	0.2530899679	0.90168
589	0.2530156936	0.9017866667
590	0.2528161824	0.9022933333
591	0.2526453015	0.9024266667
592	0.252553178	0.9025066667
593	0.2524089971	0.90256
594	0.2522324257	0.9025066667
595	0.2521277811	0.9026933333
596	0.2519014639	0.9029333333
597	0.2517576459	0.9028533333
598	0.2515293757	0.90304
599	0.2512595313	0.90328
600	0.2510767633	0.9032533333
601	0.2509066638	0.9035466667
602	0.2507373486	0.9036
603	0.2506068568	0.9036
604	0.2505183223	0.9037066667
605	0.2503061975	0.90392
606	0.2501547174	0.9042133333
607	0.2500400554	0.9041866667
608	0.2498690291	0.90424
609	0.2497506991	0.90416
610	0.249514099	0.90416
611	0.2493024684	0.90424
612	0.2491887584	0.9042933333
613	0.2491608088	0.9041866667
614	0.2490688488	0.9043466667
615	0.2489041837	0.90464
616	0.2487979231	0.9049333333
617	0.2485767901	0.90496
618	0.2484764789	0.90488
619	0.2482471083	0.9048533333
620	0.2480573049	0.90504
621	0.247964127	0.9053333333
622	0.2477391784	0.9052
623	0.2474272029	0.90512
624	0.2471977158	0.9053066667
625	0.2469088096	0.9058133333
626	0.2467776463	0.9059733333
627	0.2465892361	0.90608
628	0.246424665	0.9059733333
629	0.2461779884	0.9059466667
630	0.2458657772	0.9062666667
631	0.2457289096	0.9062933333
632	0.2455740787	0.90632
633	0.2454243055	0.9065066667
634	0.2453046685	0.9066133333
635	0.2450387757	0.9066933333
636	0.2449007902	0.9066666667
637	0.2447853962	0.9067466667
638	0.2446271668	0.90688
639	0.2443673944	0.9073333333
640	0.2442048001	0.9073066667
641	0.2441183787	0.90744
642	0.2440110345	0.9074666667
643	0.2438837686	0.9073866667
644	0.2438042986	0.90752
645	0.2436315661	0.9078933333
646	0.2434788587	0.9079733333
647	0.2432458438	0.9082933333
648	0.2430465181	0.9085333333
649	0.2428909552	0.9082133333
650	0.2426698628	0.90824
651	0.2425440584	0.9082933333
652	0.2423616238	0.9083733333
653	0.2422105082	0.9082666667
654	0.2420942103	0.9082666667
655	0.2419518278	0.9085866667
656	0.2417817178	0.9085333333
657	0.2416708838	0.9086933333
658	0.2414572247	0.9088533333
659	0.2412487525	0.9091466667
660	0.24101947	0.9090933333
661	0.2409029532	0.9090666667
662	0.2407372484	0.9093333333
663	0.2405872547	0.9095733333
664	0.2403498703	0.9099466667
665	0.2401217974	0.9099466667
666	0.2399841071	0.9099733333
667	0.2398648292	0.91
668	0.2397631046	0.91008
669	0.2395616731	0.9105333333
670	0.2394206847	0.91064
671	0.2392477604	0.9105866667
672	0.2390294253	0.9104533333
673	0.2388911438	0.9109333333
674	0.238749607	0.9106666667
675	0.2385065513	0.9109866667
676	0.2381735763	0.9110133333
677	0.238077702	0.9110933333
678	0.2379306897	0.9113333333
679	0.2377140619	0.91112
680	0.2374612458	0.9110666667
681	0.2372660054	0.91104
682	0.2371663993	0.9113066667
683	0.2368402504	0.9116
684	0.2366713692	0.91152
685	0.2365652168	0.9115733333
686	0.2363946456	0.9117333333
687	0.2361911778	0.912
688	0.2360714725	0.9119466667
689	0.2358962334	0.9121333333
690	0.2358022925	0.9118933333
691	0.2356281727	0.9119733333
692	0.2355070871	0.9118133333
693	0.2353195641	0.9117066667
694	0.2351367488	0.91192
695	0.234965703	0.912
696	0.2347931243	0.91224
697	0.2347711185	0.9122666667
698	0.2345306066	0.91224
699	0.2343816066	0.91224
700	0.2342894047	0.91216
701	0.2340860959	0.9122666667
702	0.2339857109	0.91248
703	0.2338192413	0.9126133333
704	0.2336360409	0.91272
705	0.2334522635	0.9124266667
706	0.2333017279	0.9128266667
707	0.2331714437	0.9130666667
708	0.2330059942	0.9129066667
709	0.2328747277	0.9129066667
710	0.2327508579	0.9130666667
711	0.2325574774	0.91312
712	0.232441032	0.91328
713	0.2321946294	0.9134933333
714	0.231959431	0.91384
715	0.231835898	0.9138133333
716	0.2315886597	0.9139733333
717	0.231449434	0.91416
718	0.2312526283	0.9143733333
719	0.231138183	0.9144266667
720	0.2309718487	0.9143733333
721	0.2307450201	0.9148533333
722	0.2305216021	0.9150933333
723	0.2303479965	0.9153866667
724	0.2302503997	0.91544
725	0.2301041655	0.91544
726	0.2299537124	0.91544
727	0.2296963568	0.91584
728	0.2295203278	0.91592
729	0.2294398365	0.91568
730	0.2294178259	0.9157066667
731	0.2292300944	0.91576
732	0.2290733613	0.9158933333
733	0.2289055788	0.91592
734	0.2287646976	0.9158666667
735	0.2285946695	0.916
736	0.2285286895	0.9158133333
737	0.2283943404	0.9158933333
738	0.2283080762	0.9159466667
739	0.2280858028	0.916
740	0.2279458621	0.916
741	0.2277380754	0.9162133333
742	0.2275489535	0.9162933333
743	0.2274697226	0.9162933333
744	0.2272854507	0.9165866667
745	0.2271199458	0.9164
746	0.2270019028	0.9165066667
747	0.2268673557	0.9168
748	0.2267938145	0.9169066667
749	0.2265810037	0.91736
750	0.2264836492	0.9173066667
751	0.2264503768	0.9172
752	0.2263809804	0.9172266667
753	0.22617632	0.9173866667
754	0.2260079136	0.91736
755	0.225736336	0.9174133333
756	0.2255441195	0.9174933333
757	0.2254092115	0.9176266667
758	0.2253486587	0.9176533333
759	0.2252213677	0.9177333333
760	0.2251077163	0.9175466667
761	0.2249082015	0.9179733333
762	0.2247760303	0.9181066667
763	0.2246969727	0.91816
764	0.2245482341	0.91832
765	0.2243443377	0.9185333333
766	0.2242291884	0.91856
767	0.2240766971	0.9189866667
768	0.2237193152	0.9189866667
769	0.2235317679	0.9190133333
770	0.2234154033	0.9191733333
771	0.2233139349	0.9190933333
772	0.2230860532	0.91928
773	0.2230420384	0.9193333333
774	0.2229583252	0.9192
775	0.2228122805	0.9193066667
776	0.2226818474	0.9191466667
777	0.222615007	0.9193066667
778	0.2225173036	0.9193066667
779	0.2224375131	0.9190666667
780	0.2223599974	0.91896
781	0.2221736823	0.9192533333
782	0.2219710833	0.91928
783	0.2217405179	0.9197866667
784	0.2215321966	0.9196533333
785	0.2213711634	0.9196533333
786	0.2211903607	0.9197333333
787	0.2210342666	0.9197333333
788	0.2209473686	0.9195733333
789	0.2208199344	0.9198666667
790	0.2207078055	0.91976
791	0.2206081335	0.91968
792	0.2204249331	0.9202133333
793	0.2202825464	0.9201066667
794	0.2200910267	0.92008
795	0.2199737243	0.92016
796	0.2197556746	0.92056
797	0.2196281866	0.9206933333
798	0.2194513419	0.9206666667
799	0.2193610656	0.9206666667
800	0.219294442	0.9208533333
801	0.219071922	0.9208533333
802	0.218874657	0.92072
803	0.2187461411	0.9209066667
804	0.2186634965	0.92088
805	0.2185899115	0.9209066667
806	0.2184371358	0.9209066667
807	0.2182141097	0.92136
808	0.2179875711	0.9215466667
809	0.2178626569	0.92168
810	0.2176516729	0.92176
811	0.2175013716	0.92176
812	0.2172996064	0.9220266667
813	0.217091513	0.92224
814	0.2168823678	0.92232
815	0.2167433274	0.92216
816	0.2166721654	0.9223466667
817	0.2165688908	0.9222666667
818	0.2163964965	0.9222133333
819	0.2162990603	0.9224
820	0.2161620084	0.92264
821	0.2160694925	0.9225333333
822	0.2160129801	0.9226133333
823	0.215820749	0.9227733333
824	0.2157094058	0.9230133333
825	0.2155701225	0.9229333333
826	0.2152681586	0.9232266667
827	0.2152158496	0.9233066667
828	0.2150697782	0.9232533333
829	0.2149207208	0.92328
830	0.2147377782	0.9234933333
831	0.2146197155	0.9236266667
832	0.2145266711	0.9235733333
833	0.2144501903	0.9235733333
834	0.2143524118	0.9237333333
835	0.214190359	0.92408
836	0.2140780183	0.92432
837	0.2139641932	0.92408
838	0.2137927308	0.92448
839	0.2136788281	0.92432
840	0.2135582804	0.9243733333
841	0.2134032689	0.9243733333
842	0.2132081837	0.9244
843	0.2131541423	0.9244
844	0.213039108	0.9244266667
845	0.2129427252	0.9242666667
846	0.2127448821	0.9245066667
847	0.2126067467	0.92456
848	0.2124905497	0.9246133333
849	0.2123596069	0.9248266667
850	0.2120911737	0.9247733333
851	0.2119601292	0.92504
852	0.211780718	0.9250666667
853	0.2116857616	0.92504
854	0.2116005732	0.92512
855	0.2115434005	0.9248533333
856	0.2114283469	0.9249866667
857	0.2112783064	0.9249333333
858	0.2111345729	0.9250133333
859	0.2110957423	0.92504
860	0.2108183032	0.92504
861	0.2106148265	0.9250133333
862	0.2104653395	0.9251733333
863	0.2103719295	0.9252
864	0.2102161649	0.9255733333
865	0.2099081041	0.9259733333
866	0.2097763533	0.9261333333
867	0.2096351274	0.9259733333
868	0.2094953951	0.9262133333
869	0.2093874843	0.9262133333
870	0.2091750103	0.9266133333
871	0.2090021041	0.9263733333
872	0.2088937849	0.9263466667
873	0.2087796885	0.9262666667
874	0.2086331289	0.9263466667
875	0.2085278543	0.92648
876	0.2083440761	0.9267466667
877	0.2082240798	0.9267733333
878	0.2081436685	0.9266933333
879	0.2080124196	0.92672
880	0.2079321676	0.92672
881	0.2077666542	0.9266133333
882	0.2076353957	0.9269066667
883	0.2073712965	0.9269866667
884	0.2072618446	0.9269333333
885	0.2071465613	0.9266933333
886	0.2070678514	0.9268266667
887	0.2068996856	0.92712
888	0.2067073866	0.9271466667
889	0.2066024529	0.9273333333
890	0.2064911548	0.9272266667
891	0.2063190885	0.9272
892	0.206141366	0.9274666667
893	0.2059342658	0.92736
894	0.2058262668	0.92736
895	0.2056235211	0.9275733333
896	0.2055549623	0.9275466667
897	0.2053598978	0.92744
898	0.205200961	0.9274933333
899	0.2050546989	0.9276533333
900	0.2049504756	0.9279733333
901	0.2048097974	0.92792
902	0.2046856607	0.9279733333
903	0.2045526945	0.9280266667
904	0.2044394387	0.9280533333
905	0.2043535932	0.9282133333
906	0.2041963949	0.92832
907	0.2040726493	0.9281866667
908	0.2039293657	0.9285333333
909	0.2037333066	0.9285066667
910	0.2036455523	0.9285333333
911	0.2035085602	0.9289866667
912	0.2034717716	0.92904
913	0.2033433271	0.9289866667
914	0.2032402867	0.92864
915	0.2031412175	0.9288533333
