iter	Logloss	Accuracy
268	0.4278772901	0.8044266667
269	0.427796275	0.80464
270	0.4277179949	0.8045066667
271	0.4276025567	0.8046133333
272	0.4274854535	0.8045866667
273	0.4274615783	0.8046666667
274	0.4274218896	0.8047733333
275	0.4273214301	0.8046666667
276	0.4272748389	0.80456
277	0.4272211479	0.8046933333
278	0.4271826897	0.8047466667
279	0.4270743146	0.8049866667
280	0.4270238833	0.8050933333
281	0.4269078378	0.8051466667
282	0.426808835	0.8051733333
283	0.4266696734	0.80552
284	0.4266283467	0.80544
285	0.4265055042	0.8053066667
286	0.426408532	0.8054933333
287	0.4263407754	0.80552
288	0.4261943124	0.8057333333
289	0.4261068275	0.8059466667
290	0.4259976339	0.8060533333
291	0.4258875998	0.8060533333
292	0.4257910593	0.806
293	0.4257299024	0.8058933333
294	0.4256599317	0.8060266667
295	0.425560037	0.806
296	0.4254996745	0.8058933333
297	0.4254380018	0.8059466667
298	0.425370489	0.806
299	0.4252839103	0.80616
300	0.4251479945	0.80616
301	0.4250915238	0.8061866667
302	0.4249617964	0.80616
303	0.4248158281	0.8064
304	0.4247389475	0.8064266667
305	0.424646242	0.8064
306	0.4245693195	0.8064533333
307	0.4244911582	0.8066666667
308	0.4244707146	0.80664
309	0.4244190925	0.80664
310	0.4243428245	0.8066666667
311	0.4242277194	0.8069333333
312	0.4241383764	0.8068533333
313	0.4240571334	0.8069333333
314	0.4239317259	0.80704
315	0.4237472613	0.8071466667
316	0.4236793956	0.8074133333
317	0.423584064	0.8072266667
318	0.4235188186	0.8073333333
319	0.4233733418	0.8074133333
320	0.4232794798	0.8074133333
321	0.4231808037	0.80744
322	0.42312813	0.80744
323	0.4231204532	0.80744
324	0.4230769388	0.80752
325	0.4230329495	0.8077333333
326	0.4229526318	0.8078666667
327	0.4228427557	0.8077866667
328	0.4227430342	0.80784
329	0.4226681756	0.8080266667
330	0.4226058609	0.80808
331	0.4225129563	0.80808
332	0.4224026924	0.80792
333	0.4223387501	0.8079466667
334	0.4222242517	0.8081866667
335	0.4221546985	0.8081333333
336	0.4220279414	0.8082133333
337	0.4219409254	0.8083733333
338	0.4218193866	0.8084266667
339	0.4217206948	0.8085866667
340	0.4216293671	0.8086933333
341	0.4215375196	0.80872
342	0.4214416991	0.80848
343	0.4214100603	0.80856
344	0.4213648295	0.8085333333
345	0.4212960823	0.80856
346	0.4212096105	0.80872
347	0.4211139892	0.8086933333
348	0.4210478099	0.8087466667
349	0.4209515391	0.80872
350	0.4208973219	0.8088533333
351	0.4208371239	0.8088266667
352	0.4207613248	0.8090666667
353	0.4206513802	0.8091733333
354	0.4205422181	0.8091466667
355	0.4204672316	0.80912
356	0.4203618469	0.8091466667
357	0.4202997303	0.8091466667
358	0.4202798447	0.8091733333
359	0.4202262523	0.8092266667
360	0.420124498	0.80944
361	0.420060946	0.8093866667
362	0.4199569429	0.8094933333
363	0.4198846236	0.8095733333
364	0.4197980493	0.8095466667
365	0.419717289	0.8095733333
366	0.4197014963	0.8095466667
367	0.4196543665	0.8096
368	0.4196026588	0.8095733333
369	0.4194823226	0.8098933333
370	0.4194288113	0.8101066667
371	0.4193345872	0.8101333333
372	0.419212712	0.8098666667
373	0.4191651788	0.8101066667
374	0.419094173	0.8101066667
375	0.4190476407	0.81016
376	0.4189456578	0.81016
377	0.4188658917	0.81008
378	0.4187866143	0.8101333333
379	0.4186945652	0.81032
380	0.4186537154	0.8102933333
381	0.4185999827	0.81032
382	0.4184430278	0.8103466667
383	0.4183802015	0.8104266667
384	0.4183305236	0.8104533333
385	0.4182851357	0.8104
386	0.4181699329	0.8104533333
387	0.4180597478	0.8104533333
388	0.4180055343	0.8105333333
389	0.4179223192	0.81064
390	0.4178777544	0.81064
391	0.4177690159	0.8105333333
392	0.4176594838	0.8106933333
393	0.4176162411	0.8106933333
394	0.4175636071	0.8107466667
395	0.4174816179	0.81072
396	0.4173949068	0.8108533333
397	0.4173775459	0.8108
398	0.4172858643	0.8108
399	0.4172295591	0.8110133333
400	0.417127355	0.81104
401	0.4170133938	0.8112
402	0.4169178256	0.8112
403	0.4168742381	0.8112533333
404	0.4167511848	0.8112
405	0.4166405814	0.81128
406	0.4165775304	0.8112
407	0.4165489963	0.8111733333
408	0.4164886816	0.8112533333
409	0.4163812549	0.81136
410	0.4162899802	0.8114933333
411	0.4162058647	0.8116
412	0.4161309677	0.8117333333
413	0.4160298361	0.8116533333
414	0.4159595607	0.8117066667
415	0.4159241293	0.8116
416	0.4158516695	0.8116
417	0.4157379476	0.8116266667
418	0.4156834721	0.8116
419	0.4155954113	0.8118666667
420	0.4155084184	0.8119466667
421	0.4154045754	0.8118666667
422	0.4152558667	0.81192
423	0.41512088	0.8119733333
424	0.4150710545	0.8119466667
425	0.4149934527	0.812
426	0.414900056	0.8120533333
427	0.4148111289	0.8119466667
428	0.4147221353	0.8120533333
429	0.4146295527	0.8121066667
430	0.4145967731	0.8122133333
431	0.4145260347	0.81216
432	0.414498758	0.8122133333
433	0.4144486985	0.8122933333
434	0.4143932179	0.8123733333
435	0.4143606505	0.8124266667
436	0.4142774058	0.8124
437	0.4142467285	0.8123733333
438	0.4142010336	0.8124266667
439	0.4141452028	0.8124266667
440	0.4141010111	0.81248
441	0.4140385793	0.8124
442	0.4139956711	0.81232
443	0.4139142244	0.8125333333
444	0.4138244125	0.81264
445	0.4137162317	0.8126933333
446	0.4136256094	0.81264
447	0.413552542	0.81264
448	0.4134506036	0.8128
449	0.4134198969	0.8128
450	0.4133446717	0.81296
451	0.413256962	0.8128
452	0.4132046476	0.8126933333
453	0.4131784234	0.81272
454	0.413105565	0.8128266667
455	0.4130583664	0.8128266667
456	0.4129601405	0.8129333333
457	0.4129081739	0.8130133333
458	0.4128212565	0.8132266667
459	0.4128071816	0.8132533333
460	0.4127547071	0.8132
461	0.4126711368	0.81328
462	0.4126335122	0.81328
463	0.4126179923	0.8133866667
464	0.4125897767	0.81336
465	0.4125008375	0.8133866667
466	0.4124017428	0.8133333333
467	0.4123559371	0.81336
468	0.412290251	0.8133866667
469	0.4122459931	0.81344
470	0.4121549644	0.8135466667
471	0.4120819787	0.8134666667
472	0.4120398271	0.8136
473	0.41195137	0.81376
474	0.4119033225	0.8137866667
475	0.4118397516	0.81384
476	0.4117614242	0.81392
477	0.4116945724	0.8138666667
478	0.411617932	0.814
479	0.4115841356	0.8140266667
480	0.4115176728	0.814
481	0.4114255499	0.8141066667
482	0.4113949303	0.81408
483	0.41132834	0.8142933333
484	0.4112508546	0.8142666667
485	0.4111822851	0.8142133333
486	0.4111104774	0.8141866667
487	0.4110658641	0.8142133333
488	0.4109783708	0.8143733333
489	0.4108996037	0.8142933333
490	0.4108897982	0.81432
491	0.4108529699	0.8144
492	0.4107901205	0.81448
493	0.4107010342	0.81456
494	0.4106551753	0.81456
495	0.4105646062	0.8147466667
496	0.4105268778	0.8148
497	0.4104960087	0.8147466667
498	0.4104545964	0.8148266667
499	0.410410785	0.8148
500	0.4103564583	0.8148
501	0.4102525648	0.8149066667
502	0.4101806409	0.8149333333
503	0.4101358118	0.8149866667
504	0.4100851618	0.81504
505	0.4100237075	0.8150933333
506	0.4099512339	0.81512
507	0.4099122018	0.8151466667
508	0.4098097951	0.81536
509	0.4097018802	0.81536
510	0.4096550448	0.8153333333
511	0.4096353982	0.8153333333
512	0.4095955989	0.8153333333
513	0.4095476167	0.8153866667
514	0.4094366341	0.8156266667
515	0.4093634946	0.8156266667
516	0.4092519913	0.8155466667
517	0.4091452132	0.8156
518	0.4090543134	0.8156
519	0.4090265675	0.81568
520	0.4089248071	0.8157866667
521	0.4088542849	0.8157333333
522	0.4087678321	0.8157333333
523	0.4087236684	0.8158133333
524	0.4086965313	0.8157066667
525	0.4086366751	0.81576
526	0.4085763653	0.8157333333
527	0.4084781386	0.8158666667
528	0.4084547131	0.8158933333
529	0.4084027761	0.81592
530	0.4083391253	0.81592
531	0.4083252257	0.8159466667
532	0.4082625389	0.8161066667
533	0.408163157	0.81608
534	0.4081154845	0.8161066667
535	0.4080381605	0.8161066667
536	0.4079577836	0.8161066667
537	0.4078744883	0.8162133333
538	0.4077706846	0.81616
539	0.4077321779	0.8162133333
540	0.4076810471	0.81624
541	0.4076151109	0.8161866667
542	0.4075555442	0.81608
543	0.4075079719	0.81608
544	0.4074003017	0.8161333333
545	0.4073676947	0.8161333333
546	0.4073039447	0.8161866667
547	0.4072697795	0.81632
548	0.407195896	0.81648
549	0.4071745763	0.8164266667
550	0.407141405	0.81648
551	0.4070414254	0.8165066667
552	0.4069774681	0.8166666667
553	0.4069388929	0.8166666667
554	0.406882012	0.8166933333
555	0.4068581913	0.81672
556	0.4067784477	0.8167466667
557	0.4067272909	0.8166133333
558	0.4066604456	0.8166666667
559	0.4066117259	0.8166133333
560	0.4065728268	0.81664
561	0.4065548495	0.8166666667
562	0.4065055115	0.8166666667
563	0.4064423542	0.8166933333
564	0.4064191969	0.8166666667
565	0.4063900525	0.8166666667
566	0.4063193224	0.8168266667
567	0.4062468225	0.81688
568	0.4061602373	0.8169333333
569	0.4061040418	0.81696
570	0.4060464925	0.8169333333
571	0.4060162376	0.8170666667
572	0.4059444084	0.8170133333
573	0.4058468455	0.81696
574	0.4058078169	0.8170933333
575	0.4057120464	0.8171733333
576	0.4056469135	0.8173066667
577	0.4056304471	0.8173066667
578	0.4055663831	0.8173333333
579	0.4055094152	0.81736
580	0.4054491065	0.8175466667
581	0.4053846989	0.8175466667
582	0.4053144487	0.8176266667
583	0.4052528328	0.81776
584	0.4052224927	0.8177866667
585	0.4051499378	0.81784
586	0.4051252056	0.8178666667
587	0.4050681001	0.81784
588	0.4050102959	0.81784
589	0.4049108193	0.8178933333
590	0.4048570165	0.81792
591	0.4048161415	0.81792
592	0.4047573637	0.818
593	0.404695222	0.8180533333
594	0.4046398769	0.8181866667
595	0.4045896869	0.81816
596	0.404516068	0.81824
597	0.4044627098	0.8182133333
598	0.4044031758	0.8182666667
599	0.4043305451	0.8183733333
600	0.4042188473	0.81824
601	0.4041614235	0.81824
602	0.4040925082	0.81824
603	0.4040456032	0.8182933333
604	0.403971136	0.8183733333
605	0.4038712988	0.8185066667
606	0.4037889459	0.8185866667
607	0.4037471793	0.8186133333
608	0.403676457	0.81872
609	0.4035746789	0.8187466667
610	0.4035166787	0.8187466667
611	0.4034602829	0.8186666667
612	0.4033935813	0.8185066667
613	0.4033155519	0.8186666667
614	0.403202981	0.8186133333
615	0.4031482618	0.81856
616	0.4030864428	0.81848
617	0.4030094529	0.8186133333
618	0.4029485753	0.8185333333
619	0.4028457987	0.8188
620	0.4028061791	0.8188
621	0.4027973188	0.81888
622	0.4026998147	0.8190933333
623	0.4026566816	0.8190933333
624	0.4026235639	0.8191466667
625	0.4025837189	0.8192533333
626	0.4025718021	0.8191733333
627	0.4025125487	0.8192533333
628	0.4024190333	0.81928
629	0.4023322952	0.8193333333
630	0.4022741354	0.8192266667
631	0.4022141231	0.8193866667
632	0.4020988895	0.8196533333
633	0.4020645247	0.8197866667
634	0.4020304613	0.8198666667
635	0.4020023819	0.8198666667
636	0.4019564741	0.8198933333
637	0.4019028902	0.8198933333
638	0.4018571139	0.81976
639	0.4018134979	0.81976
640	0.4017352364	0.8198666667
641	0.4017028432	0.8198933333
642	0.4016935765	0.8198933333
643	0.4016244936	0.8199466667
644	0.4015479039	0.82
645	0.4014770873	0.82008
646	0.4013718584	0.8201333333
647	0.4013197816	0.8201866667
648	0.401295955	0.82024
649	0.4012137429	0.8202133333
650	0.4011796533	0.8202133333
651	0.4011347278	0.82024
652	0.4010307814	0.8204
653	0.4009454961	0.8204
654	0.4008678546	0.8203466667
