iter	Passed	Remaining
410	6547	9383
411	6562	9366
412	6575	9346
413	6588	9325
414	6601	9305
415	6617	9289
416	6639	9282
417	6660	9273
418	6675	9256
419	6690	9239
420	6705	9221
421	6719	9204
422	6737	9190
423	6754	9175
424	6767	9156
425	6781	9137
426	6795	9118
427	6809	9100
428	6823	9082
429	6841	9068
430	6854	9049
431	6867	9029
432	6881	9011
433	6895	8992
434	6908	8973
435	6922	8954
436	6936	8936
437	6955	8924
438	6971	8908
439	7002	8912
440	7017	8895
441	7031	8876
442	7043	8856
443	7057	8837
444	7071	8819
445	7085	8801
446	7099	8783
447	7113	8765
448	7128	8747
449	7141	8728
450	7155	8710
451	7170	8693
452	7184	8675
453	7197	8656
454	7211	8637
455	7225	8620
456	7239	8602
457	7256	8587
458	7270	8569
459	7283	8550
460	7297	8532
461	7311	8514
462	7328	8499
463	7341	8480
464	7355	8462
465	7369	8444
466	7383	8426
467	7396	8407
468	7419	8400
469	7445	8395
470	7468	8387
471	7483	8371
472	7497	8353
473	7511	8335
474	7525	8318
475	7540	8300
476	7553	8281
477	7567	8263
478	7580	8245
479	7595	8228
480	7611	8212
481	7626	8196
482	7640	8178
483	7654	8160
484	7668	8142
485	7682	8124
486	7696	8107
487	7710	8089
488	7725	8072
489	7739	8055
490	7751	8036
491	7765	8018
492	7779	8000
493	7793	7982
494	7805	7963
495	7818	7944
496	7832	7927
497	7846	7909
498	7858	7890
499	7873	7873
500	7886	7854
501	7900	7837
502	7913	7819
503	7927	7801
504	7943	7786
505	7959	7770
506	7973	7753
507	7990	7739
508	8029	7745
509	8043	7728
510	8057	7710
511	8069	7690
512	8083	7673
513	8097	7656
514	8111	7639
515	8125	7621
516	8144	7608
517	8157	7590
518	8170	7572
519	8183	7553
520	8196	7535
521	8211	7519
522	8223	7500
523	8236	7482
524	8250	7464
525	8264	7447
526	8278	7430
527	8293	7413
528	8305	7394
529	8319	7377
530	8333	7360
531	8345	7341
532	8359	7324
533	8373	7307
534	8386	7288
535	8400	7272
536	8412	7253
537	8429	7238
538	8456	7232
539	8480	7224
540	8495	7207
541	8513	7194
542	8527	7176
543	8540	7159
544	8554	7141
545	8567	7124
546	8582	7107
547	8593	7087
548	8607	7070
549	8620	7053
550	8634	7035
551	8648	7019
552	8662	7002
553	8676	6985
554	8690	6968
555	8704	6951
556	8718	6934
557	8732	6917
558	8749	6902
559	8763	6885
560	8780	6871
561	8795	6854
562	8807	6836
563	8823	6820
564	8836	6803
565	8848	6784
566	8862	6768
567	8877	6751
568	8891	6734
569	8908	6720
570	8924	6704
571	8941	6690
572	8955	6673
573	8972	6658
574	8985	6641
575	8999	6624
576	9041	6627
577	9054	6610
578	9068	6593
579	9082	6576
580	9096	6560
581	9110	6543
582	9125	6527
583	9139	6510
584	9152	6492
585	9166	6476
586	9178	6457
587	9191	6440
588	9206	6423
589	9218	6406
590	9233	6389
591	9246	6372
592	9261	6356
593	9275	6339
594	9289	6323
595	9302	6306
596	9319	6291
597	9331	6273
598	9350	6259
599	9367	6245
600	9381	6228
601	9395	6211
602	9408	6194
603	9422	6177
604	9438	6162
605	9468	6156
606	9495	6147
607	9510	6131
608	9524	6114
609	9538	6098
610	9552	6081
611	9569	6067
612	9584	6050
613	9598	6034
614	9616	6020
615	9630	6003
616	9644	5986
617	9657	5969
618	9671	5952
619	9685	5936
620	9700	5920
621	9712	5902
622	9726	5885
623	9740	5869
624	9752	5851
625	9766	5834
626	9777	5816
627	9791	5800
628	9812	5787
629	9826	5771
630	9840	5754
631	9858	5740
632	9872	5723
633	9886	5707
634	9900	5691
635	9915	5675
636	9930	5658
637	9945	5643
638	9959	5626
639	9972	5609
640	9986	5593
641	9998	5575
642	10009	5557
643	10072	5568
644	10111	5565
645	10125	5548
646	10142	5533
647	10156	5517
648	10169	5500
649	10183	5483
650	10197	5466
651	10211	5450
652	10224	5433
653	10237	5416
654	10251	5399
655	10264	5382
656	10279	5366
657	10292	5349
658	10310	5335
659	10324	5318
660	10338	5302
661	10352	5285
662	10366	5269
663	10381	5253
664	10398	5238
665	10412	5221
666	10425	5205
667	10439	5188
668	10454	5172
669	10468	5156
670	10482	5139
671	10496	5123
672	10515	5109
673	10540	5098
674	10572	5090
675	10592	5076
676	10613	5063
677	10633	5050
678	10650	5035
679	10664	5018
680	10677	5001
681	10695	4987
682	10709	4970
683	10724	4954
684	10737	4937
685	10751	4921
686	10764	4904
687	10776	4887
688	10792	4871
689	10811	4857
690	10829	4842
691	10844	4826
692	10860	4811
693	10876	4795
694	10885	4777
695	10899	4760
696	10913	4744
697	10926	4727
698	10940	4711
699	10954	4694
700	10968	4678
701	10982	4661
702	10995	4645
703	11006	4627
704	11020	4611
705	11033	4594
706	11047	4578
707	11061	4562
708	11079	4547
709	11128	4545
710	11140	4528
711	11155	4512
712	11169	4495
713	11183	4479
714	11198	4463
715	11211	4446
716	11224	4430
717	11240	4414
718	11257	4399
719	11270	4383
720	11285	4367
721	11303	4352
722	11318	4336
723	11332	4320
724	11346	4303
725	11360	4287
726	11374	4271
727	11391	4256
728	11405	4240
729	11419	4223
730	11434	4207
731	11446	4190
732	11460	4174
733	11473	4158
734	11486	4141
735	11501	4125
736	11515	4109
737	11538	4096
738	11564	4084
739	11584	4070
740	11599	4054
741	11612	4037
742	11626	4021
743	11641	4005
744	11654	3989
745	11668	3972
746	11681	3956
747	11699	3941
748	11712	3924
749	11727	3909
750	11742	3893
751	11756	3877
752	11770	3861
753	11790	3846
754	11804	3830
755	11818	3814
756	11832	3798
757	11846	3782
758	11861	3766
759	11874	3749
760	11887	3733
761	11901	3717
762	11915	3701
763	11929	3684
764	11942	3668
765	11956	3652
766	11970	3636
767	11984	3620
768	12002	3605
769	12015	3589
770	12029	3573
771	12044	3557
772	12059	3541
773	12072	3525
774	12085	3508
775	12115	3497
776	12150	3487
777	12164	3470
778	12178	3454
779	12194	3439
780	12208	3423
781	12221	3407
782	12235	3390
783	12252	3375
784	12266	3359
785	12281	3343
786	12296	3327
787	12309	3311
788	12322	3295
789	12336	3279
790	12350	3263
791	12364	3247
792	12379	3231
793	12393	3215
794	12407	3199
795	12421	3183
796	12436	3167
797	12450	3151
798	12463	3135
799	12477	3119
800	12491	3103
801	12504	3087
802	12517	3070
803	12536	3056
804	12560	3042
805	12587	3029
806	12607	3015
807	12621	2999
808	12636	2983
809	12651	2967
810	12666	2951
811	12680	2935
812	12693	2919
813	12711	2904
814	12723	2888
815	12738	2872
816	12752	2856
817	12766	2840
818	12780	2824
819	12795	2808
820	12809	2792
821	12823	2776
822	12841	2761
823	12857	2746
824	12873	2730
825	12889	2715
826	12905	2699
827	12923	2684
828	12937	2668
829	12951	2652
830	12966	2636
831	12979	2620
832	12993	2604
833	13007	2589
834	13019	2572
835	13034	2556
836	13048	2541
837	13062	2525
838	13077	2509
839	13091	2493
840	13104	2477
841	13119	2461
842	13176	2453
843	13197	2439
844	13212	2423
845	13226	2407
846	13240	2391
847	13256	2376
848	13278	2361
849	13293	2345
850	13306	2329
851	13320	2313
852	13333	2297
853	13346	2281
854	13360	2265
855	13375	2250
856	13388	2234
857	13402	2218
858	13418	2202
859	13431	2186
860	13448	2171
861	13462	2155
862	13476	2139
863	13490	2123
864	13503	2107
865	13517	2091
866	13531	2075
867	13546	2060
868	13560	2044
869	13579	2029
870	13605	2015
871	13629	2000
872	13643	1984
873	13657	1968
874	13671	1953
875	13688	1937
876	13702	1921
877	13715	1905
878	13729	1889
879	13742	1873
880	13755	1857
881	13769	1842
882	13783	1826
883	13797	1810
884	13810	1794
885	13822	1778
886	13836	1762
887	13850	1746
888	13862	1730
889	13876	1715
890	13893	1699
891	13908	1683
892	13922	1668
893	13936	1652
894	13954	1637
895	13966	1621
896	13982	1605
897	13997	1589
898	14011	1574
899	14024	1558
900	14039	1542
901	14053	1526
902	14067	1511
903	14081	1495
904	14095	1479
905	14111	1464
906	14126	1448
907	14140	1432
908	14189	1420
909	14208	1405
910	14221	1389
911	14235	1373
912	14248	1357
913	14264	1342
914	14278	1326
915	14292	1310
916	14305	1294
917	14323	1279
918	14337	1263
919	14351	1247
920	14364	1232
921	14377	1216
922	14394	1200
923	14408	1185
924	14422	1169
925	14436	1153
926	14450	1137
927	14464	1122
928	14477	1106
929	14492	1090
930	14508	1075
931	14522	1059
932	14537	1043
933	14550	1028
934	14564	1012
935	14577	996
936	14591	981
937	14617	966
938	14643	951
939	14664	936
940	14678	920
941	14692	904
942	14706	888
943	14720	873
944	14735	857
945	14748	841
946	14767	826
947	14784	810
948	14798	795
949	14812	779
950	14826	763
951	14849	748
952	14863	733
953	14879	717
954	14893	701
955	14909	686
956	14923	670
957	14936	654
958	14954	639
959	14968	623
960	14980	607
961	14994	592
962	15009	576
963	15024	561
964	15043	545
965	15056	529
966	15069	514
967	15083	498
968	15098	483
969	15111	467
970	15125	451
971	15139	436
972	15153	420
973	15167	404
974	15199	389
975	15245	374
976	15262	359
977	15278	343
978	15293	328
979	15309	312
980	15325	296
981	15339	281
982	15354	265
983	15369	249
984	15384	234
985	15400	218
986	15413	203
987	15428	187
988	15444	171
989	15459	156
990	15477	140
991	15495	124
992	15513	109
993	15528	93
994	15545	78
995	15559	62
996	15569	46
997	15584	31
998	15599	15
999	15615	0
