iter	Passed	Remaining
329	3037	6166
330	3044	6153
331	3053	6144
332	3063	6135
333	3070	6123
334	3080	6114
335	3089	6105
336	3098	6095
337	3107	6085
338	3116	6075
339	3125	6066
340	3134	6057
341	3146	6053
342	3156	6046
343	3165	6036
344	3175	6029
345	3185	6020
346	3195	6012
347	3204	6003
348	3213	5994
349	3221	5982
350	3230	5973
351	3239	5963
352	3248	5954
353	3257	5944
354	3266	5934
355	3280	5933
356	3289	5924
357	3298	5914
358	3307	5905
359	3316	5896
360	3326	5887
361	3335	5878
362	3344	5869
363	3353	5859
364	3362	5849
365	3371	5840
366	3384	5838
367	3394	5829
368	3403	5819
369	3412	5810
370	3422	5802
371	3429	5789
372	3438	5780
373	3447	5770
374	3454	5757
375	3463	5748
376	3472	5738
377	3481	5729
378	3489	5717
379	3498	5708
380	3508	5699
381	3518	5691
382	3527	5683
383	3536	5673
384	3546	5665
385	3556	5656
386	3565	5646
387	3574	5637
388	3582	5627
389	3591	5617
390	3600	5608
391	3610	5599
392	3617	5586
393	3626	5577
394	3635	5568
395	3643	5556
396	3652	5547
397	3660	5536
398	3670	5528
399	3678	5517
400	3686	5506
401	3695	5497
402	3704	5487
403	3713	5477
404	3722	5468
405	3731	5459
406	3742	5453
407	3753	5446
408	3764	5439
409	3776	5434
410	3785	5425
411	3794	5415
412	3802	5405
413	3812	5396
414	3819	5384
415	3828	5375
416	3838	5365
417	3847	5356
418	3856	5347
419	3865	5338
420	3873	5327
421	3882	5317
422	3890	5306
423	3899	5297
424	3908	5288
425	3917	5278
426	3926	5269
427	3936	5260
428	3945	5251
429	3954	5241
430	3961	5229
431	3970	5220
432	3978	5209
433	3986	5198
434	3994	5188
435	4004	5180
436	4014	5171
437	4023	5162
438	4030	5150
439	4039	5141
440	4048	5132
441	4057	5122
442	4067	5113
443	4076	5104
444	4084	5093
445	4093	5084
446	4101	5074
447	4111	5065
448	4118	5054
449	4131	5049
450	4142	5042
451	4151	5033
452	4160	5023
453	4169	5014
454	4178	5004
455	4187	4995
456	4196	4986
457	4205	4977
458	4214	4967
459	4223	4958
460	4232	4948
461	4242	4939
462	4250	4930
463	4261	4923
464	4269	4912
465	4278	4903
466	4285	4891
467	4294	4882
468	4304	4872
469	4312	4863
470	4320	4852
471	4328	4841
472	4336	4832
473	4344	4820
474	4354	4812
475	4363	4803
476	4371	4793
477	4381	4785
478	4390	4775
479	4399	4766
480	4408	4757
481	4418	4748
482	4427	4739
483	4436	4730
484	4445	4720
485	4454	4710
486	4462	4701
487	4472	4692
488	4481	4683
489	4490	4674
490	4500	4665
491	4509	4656
492	4518	4647
493	4525	4635
494	4534	4626
495	4544	4617
496	4553	4608
497	4562	4599
498	4571	4589
499	4580	4580
500	4590	4571
501	4598	4561
502	4607	4552
503	4616	4543
504	4625	4533
505	4633	4524
506	4643	4514
507	4652	4505
508	4661	4496
509	4670	4487
510	4679	4478
511	4686	4466
512	4695	4457
513	4705	4449
514	4717	4442
515	4728	4434
516	4737	4426
517	4745	4415
518	4755	4407
519	4764	4397
520	4772	4387
521	4782	4379
522	4791	4369
523	4798	4359
524	4807	4349
525	4817	4340
526	4827	4332
527	4836	4323
528	4845	4314
529	4854	4304
530	4863	4295
531	4872	4285
532	4881	4276
533	4890	4267
534	4899	4258
535	4907	4247
536	4915	4238
537	4922	4227
538	4932	4218
539	4941	4209
540	4953	4202
541	4963	4194
542	4972	4184
543	4981	4175
544	4991	4167
545	5000	4157
546	5009	4148
547	5018	4139
548	5027	4130
549	5040	4123
550	5056	4120
551	5068	4113
552	5084	4109
553	5097	4103
554	5109	4096
555	5118	4087
556	5128	4078
557	5137	4069
558	5146	4059
559	5154	4050
560	5163	4040
561	5172	4031
562	5181	4021
563	5189	4011
564	5198	4002
565	5207	3992
566	5216	3983
567	5226	3974
568	5234	3965
569	5244	3956
570	5254	3948
571	5264	3938
572	5271	3928
573	5280	3919
574	5289	3909
575	5299	3900
576	5308	3891
577	5317	3882
578	5326	3872
579	5335	3863
580	5344	3854
581	5353	3845
582	5361	3834
583	5370	3825
584	5379	3816
585	5389	3807
586	5398	3798
587	5406	3788
588	5412	3777
589	5421	3767
590	5430	3758
591	5438	3748
592	5446	3738
593	5455	3728
594	5462	3718
595	5472	3709
596	5480	3699
597	5490	3690
598	5499	3681
599	5508	3672
600	5517	3663
601	5526	3654
602	5536	3644
603	5544	3635
604	5554	3626
605	5561	3615
606	5570	3606
607	5579	3597
608	5585	3586
609	5594	3576
610	5603	3567
611	5612	3558
612	5621	3548
613	5630	3539
614	5640	3530
615	5648	3521
616	5657	3512
617	5665	3502
618	5674	3492
619	5683	3483
620	5695	3476
621	5705	3467
622	5715	3458
623	5723	3449
624	5733	3440
625	5742	3430
626	5751	3421
627	5758	3410
628	5765	3400
629	5775	3391
630	5784	3382
631	5792	3372
632	5801	3363
633	5810	3354
634	5819	3344
635	5827	3335
636	5836	3326
637	5846	3317
638	5855	3307
639	5864	3298
640	5873	3289
641	5881	3279
642	5890	3270
643	5900	3261
644	5909	3252
645	5918	3243
646	5927	3233
647	5935	3224
648	5944	3215
649	5953	3205
650	5962	3196
651	5972	3187
652	5981	3178
653	5990	3169
654	6000	3160
655	6009	3151
656	6018	3142
657	6027	3132
658	6036	3123
659	6045	3114
660	6054	3104
661	6063	3095
662	6072	3086
663	6084	3078
664	6095	3070
665	6104	3061
666	6113	3052
667	6121	3042
668	6130	3032
669	6147	3027
670	6164	3022
671	6178	3015
672	6187	3006
673	6196	2996
674	6204	2987
675	6211	2976
676	6220	2967
677	6233	2960
678	6242	2951
679	6251	2942
680	6260	2932
681	6270	2923
682	6279	2914
683	6288	2905
684	6298	2896
685	6307	2886
686	6316	2878
687	6326	2869
688	6335	2859
689	6345	2850
690	6354	2841
691	6364	2832
692	6373	2823
693	6382	2814
694	6391	2805
695	6401	2796
696	6411	2787
697	6420	2777
698	6429	2768
699	6438	2759
700	6447	2750
701	6457	2741
702	6466	2732
703	6475	2722
704	6484	2713
705	6493	2704
706	6502	2694
707	6513	2686
708	6524	2677
709	6534	2669
710	6544	2660
711	6551	2650
712	6562	2641
713	6572	2632
714	6582	2623
715	6592	2615
716	6599	2604
717	6608	2595
718	6616	2586
719	6625	2576
720	6634	2567
721	6643	2557
722	6651	2548
723	6661	2539
724	6672	2531
725	6682	2521
726	6692	2513
727	6701	2503
728	6710	2494
729	6719	2485
730	6728	2476
731	6739	2467
732	6748	2458
733	6757	2449
734	6766	2439
735	6775	2430
736	6784	2421
737	6793	2411
738	6802	2402
739	6812	2393
740	6821	2384
741	6830	2374
742	6839	2365
743	6848	2356
744	6856	2346
745	6865	2337
746	6874	2328
747	6883	2319
748	6893	2309
749	6902	2300
750	6911	2291
751	6923	2283
752	6933	2274
753	6942	2265
754	6952	2256
755	6961	2246
756	6971	2237
757	6980	2228
758	6989	2219
759	6998	2210
760	7008	2200
761	7017	2191
762	7026	2182
763	7035	2173
764	7044	2164
765	7053	2154
766	7064	2146
767	7075	2137
768	7084	2127
769	7093	2118
770	7102	2109
771	7109	2099
772	7118	2090
773	7127	2081
774	7134	2071
775	7144	2062
776	7153	2053
777	7162	2043
778	7171	2034
779	7180	2025
780	7190	2016
781	7199	2007
782	7211	1998
783	7220	1989
784	7230	1980
785	7241	1971
786	7251	1962
787	7261	1953
788	7271	1944
789	7282	1935
790	7293	1926
791	7302	1917
792	7313	1909
793	7331	1902
794	7351	1895
795	7370	1888
796	7390	1882
797	7410	1875
798	7434	1870
799	7453	1863
800	7473	1856
801	7489	1849
802	7509	1842
803	7531	1835
804	7547	1828
805	7566	1821
806	7581	1813
807	7597	1805
808	7610	1796
809	7620	1787
810	7629	1778
811	7639	1768
812	7648	1759
813	7658	1749
814	7667	1740
815	7675	1730
816	7685	1721
817	7694	1711
818	7704	1702
819	7712	1693
820	7721	1683
821	7731	1674
822	7740	1664
823	7749	1655
824	7758	1645
825	7767	1636
826	7775	1626
827	7784	1617
828	7793	1607
829	7802	1598
830	7811	1588
831	7820	1579
832	7829	1569
833	7838	1560
834	7848	1550
835	7857	1541
836	7865	1531
837	7874	1522
838	7883	1512
839	7892	1503
840	7902	1493
841	7910	1484
842	7919	1474
843	7928	1465
844	7940	1456
845	7949	1447
846	7963	1438
847	7972	1429
848	7981	1419
849	7991	1410
850	8000	1400
851	8009	1391
852	8017	1381
853	8026	1372
854	8035	1362
855	8042	1352
856	8051	1343
857	8060	1334
858	8069	1324
859	8078	1315
860	8086	1305
861	8095	1296
862	8109	1287
863	8122	1278
864	8128	1268
865	8141	1259
866	8155	1251
867	8169	1242
868	8181	1233
869	8192	1224
870	8205	1215
871	8218	1206
872	8232	1197
873	8243	1188
874	8254	1179
875	8272	1170
876	8310	1165
877	8338	1158
878	8354	1150
879	8368	1141
880	8383	1132
881	8394	1123
882	8407	1113
883	8419	1104
884	8428	1095
885	8440	1086
886	8451	1076
887	8460	1067
888	8470	1057
889	8480	1048
890	8489	1038
891	8499	1029
892	8506	1019
893	8515	1009
894	8523	999
895	8535	990
896	8544	981
897	8553	971
898	8562	962
899	8571	952
900	8580	942
901	8589	933
902	8599	923
903	8608	914
904	8617	904
905	8625	894
906	8634	885
907	8643	875
908	8652	866
909	8661	856
910	8670	847
911	8680	837
912	8689	828
913	8698	818
914	8708	808
915	8716	799
916	8725	789
917	8733	780
918	8742	770
919	8751	760
920	8759	751
921	8768	741
922	8777	732
923	8786	722
924	8794	713
925	8802	703
926	8813	694
927	8823	684
928	8834	675
929	8848	666
930	8859	656
931	8868	647
932	8877	637
933	8886	627
934	8895	618
935	8905	608
936	8918	599
937	8927	590
938	8936	580
939	8945	570
940	8954	561
941	8964	551
942	8970	542
943	8979	532
944	8988	523
945	8997	513
946	9007	504
947	9016	494
948	9025	485
949	9034	475
950	9043	465
951	9053	456
952	9062	446
953	9069	437
954	9080	427
955	9087	418
956	9096	408
957	9104	399
958	9114	389
959	9123	380
960	9133	370
961	9142	361
962	9151	351
963	9161	342
964	9170	332
965	9177	323
966	9190	313
967	9199	304
968	9208	294
969	9217	285
970	9226	275
971	9235	266
972	9243	256
973	9253	247
974	9262	237
975	9271	227
976	9280	218
977	9290	208
978	9301	199
979	9310	190
980	9319	180
981	9328	170
982	9338	161
983	9346	151
984	9364	142
985	9373	133
986	9383	123
987	9392	114
988	9401	104
989	9411	95
990	9419	85
991	9428	76
992	9437	66
993	9445	57
994	9454	47
995	9463	38
996	9472	28
997	9481	19
998	9490	9
999	9499	0
